global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended
WAWA1.MMYL,1/1/1900 00:00,1/5/2021 18:07,1724,,SPARK INDUSTRIES,603550639,1025 85TH AVE SE,STE A,TUMWATER,WA,985015706,US,3607019985,cultivator_production,J430370,TRUE,10/30/2021 17:00,FALSE
WAWA1.MMYM,1/1/1900 00:00,1/5/2021 18:06,1725,,THE POT SHOP BELLINGHAM,603565265,1321 W BAKERVIEW RD,,BELLINGHAM,WA,982269691,US,3607560000,dispensary,R430084,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMYN,1/1/1900 00:00,1/5/2021 18:06,1725,,GREEN LEAF,603565267,3435 BIRCH BAY LYNDEN RD,,CUSTER,WA,982409507,US,3603032860,dispensary,R414918,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMYO,1/1/1900 00:00,1/5/2021 18:07,1726,,"FRANTZ FARMS, LLC",604340955,128852 WA 26,STE C,COLFAX,WA,991119689,US,4252050561,cultivator_production,J426877,TRUE,10/30/2020 17:00,FALSE
WAWA1.MMYP,1/1/1900 00:00,1/5/2021 18:06,1728,,UNCLE ANDO'S WURLD OF WEED,603535218,401 SOUTH BOONE,,ABERDEEN,WA,985208508,US,4255036116,dispensary,R414345,TRUE,8/30/2021 17:00,FALSE
WAWA1.MMYQ,1/1/1900 00:00,1/5/2021 18:07,1731,,ACME MEDICINALS D,603355801,7019 RD 9 NW STE D,,EPHRATA,WA,988239722,US,2063841903,cultivator_production,J416147,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMYR,1/1/1900 00:00,1/5/2021 18:07,1732,,THE RETIREMENT HOLDINGS,604120695,18501 LOGANBERRY ST SW,,ROCHESTER,WA,985799119,US,4253451962,cultivator_production,J412546,FALSE,5/30/2019 17:00,TRUE
WAWA1.MMYS,1/1/1900 00:00,7/12/2019 18:35,1733,,"BIP NORTHWEST, LLC                           ",603593693,1938 MILWAUKEE WAY STE B      ,STE B,TACOMA                  ,WA,993250000,US,2532730561,production,M419493,FALSE,3/30/2018 17:00,TRUE
WAWA1.MMYT,1/1/1900 00:00,1/5/2021 18:07,1734,,BELLA JANE'S,603359352,530 RONLEE LN NW STE B,STE B,OLYMPIA,WA,985029270,US,3608702087,cultivator_production,J416762,TRUE,12/30/2020 16:00,FALSE
WAWA1.MMYU,1/1/1900 00:00,1/5/2021 18:06,1735,,UNAFLORA,603349399,3901 AIRPORT WAY S,,SEATTLE,WA,981085237,US,2062763995,cultivator_production,J412156,TRUE,11/29/2021 16:00,FALSE
WAWA1.MMYV,1/1/1900 00:00,1/5/2021 18:06,1736,,HERBAN LEGENDS,603443729,55 BELL ST STE 100,,SEATTLE,WA,981211762,US,2068495596,dispensary,R420291,FALSE,10/30/2020 17:00,TRUE
WAWA1.MMYW,1/1/1900 00:00,1/5/2021 18:07,1738,,CANNA LLC,603604054,37761 ROAD L NE STE 4,SUITE 3,HARTLINE,WA,991350000,US,2067394654,cultivator_production,J427554,TRUE,3/30/2021 17:00,FALSE
WAWA1.MMYX,1/1/1900 00:00,1/5/2021 18:06,1739,,420 FARMS,603413082,11670 W HWY 28 STE C,STE C,QUINCY,WA,988489709,US,2069316608,cultivator_production,J412433,TRUE,5/30/2021 17:00,FALSE
WAWA1.MMYY,1/1/1900 00:00,10/6/2019 18:41,1740,,FIVE O 2,603362070,3540 DONEEN RAINEY RD,SUITE C,EAST WENATCHEE,WA,98801,US,2067997290,cultivator_production,J429177,FALSE,1/30/2020 16:00,TRUE
WAWA1.MMYZ,1/1/1900 00:00,1/5/2021 18:07,1740,,EDGEMONT GROUP LLC,603313835,"349 URBAN IND WAY STE D,E,F",STE E AND F,EAST WENATCHEE,WA,988029272,US,5098880420,cultivator_production,J424980,TRUE,6/29/2021 17:00,FALSE
WAWA1.MMZ0,1/1/1900 00:00,1/5/2021 18:06,1741,,NW CHRONICLES,603103662,12402 134TH AVE KPN,STE A,GIG HARBOR,WA,983295544,US,2535740955,dispensary,R415634,TRUE,4/29/2021 17:00,FALSE
WAWA1.MMZ1,1/1/1900 00:00,1/5/2021 18:07,1742,,EMERALD CITY GROWERS,603357842,3525 HOEHNE AVE,,LONGVIEW,WA,986329385,US,2069208316,cultivator_production,J416433,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZ2,1/1/1900 00:00,1/5/2021 18:06,1752,,THE M STORE,603568340,1503 A E NOB HILL BLVD,,YAKIMA,WA,989010000,US,4252603482,dispensary,R415303,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZ3,1/1/1900 00:00,1/5/2021 18:06,1755,,"LUCID AUBURN, 21+ CANNABIS, 21+ MARIJUANA",602464991,3310 AUBURN WAY N STE C\/D,,AUBURN,WA,980021800,US,2539732476,dispensary,R422194,TRUE,1/30/2021 16:00,FALSE
WAWA1.MMZ4,1/1/1900 00:00,5/28/2020 03:58,1756,,WEST COAST PRODUCTIONS LLC,603515439,2916 STATE ST STE 105,,EVERETT,WA,982013994,US,2065102548,cultivator,G427602,TRUE,9/29/2020 17:00,FALSE
WAWA1.MMZ5,1/1/1900 00:00,1/5/2021 18:06,1757,,FLOYDS,604388751,931 E JOHNS PRAIRIE RD,,SHELTON,WA,985841270,US,2067710350,dispensary,R430798,TRUE,1/30/2021 16:00,FALSE
WAWA1.MMZ6,1/1/1900 00:00,1/5/2021 18:07,1758,,QUALITY BRAND,603354097,1424 NW ROAD H STE A,,QUINCY,WA,988480000,US,5093982788,cultivator_production,J417229,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZ7,1/1/1900 00:00,1/5/2021 18:06,1759,,GIVING TREE,600644801,RETAIL TITLE CERTIFICATE,,KENT,WA,980320000,US,2067725773,dispensary,R414381,FALSE,12/30/2018 16:00,TRUE
WAWA1.MMZ8,1/1/1900 00:00,7/12/2019 18:35,1760,,OKANOGAN GOLD                                ,603357713,74 PIT RD STE D               ,,BREWSTER                ,WA,981551040,US,2067556915,cultivator,J423115,TRUE,12/30/2019 16:00,FALSE
WAWA1.MMZ9,1/1/1900 00:00,1/5/2021 18:07,1760,,OKANOGAN GOLD,603357713,75 PIT RD STE A,,BREWSTER,WA,981550000,US,2067556915,production,M423400,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZA,1/1/1900 00:00,1/5/2021 18:06,1764,,FILLABONG,603560121,3249 PERRY AVE STE B,SUITE B,BREMERTON,WA,983105371,US,3604432293,dispensary,R079720,TRUE,11/29/2021 16:00,FALSE
WAWA1.MMZB,1/1/1900 00:00,1/5/2021 18:06,1764,,FILLABONG,603560121,2839 NW KITSAP PL STE A,,SILVERDALE,WA,983839447,US,3606980353,dispensary,R415211,TRUE,11/29/2021 16:00,FALSE
WAWA1.MMZC,1/1/1900 00:00,1/5/2021 18:06,1765,,TOP CAT ENTERPRISES,603356024,RETAIL TITLE CERTIFICATE,BLDG B,MARYSVILLE,WA,982717808,US,2534489170,dispensary,R414513,FALSE,12/30/2018 16:00,TRUE
WAWA1.MMZD,1/1/1900 00:00,1/5/2021 18:07,1766,,HEYLO,604015766,145 S HORTON ST STE 100,,SEATTLE,WA,981340000,US,4405224674,production,M417288,TRUE,7/30/2021 17:00,FALSE
WAWA1.MMZE,1/1/1900 00:00,1/5/2021 18:07,1767,,KOHL PROCESSING ENTERPRISES,603360666,234 OTTO STREET    STE R-3,STE R-3,PORT TOWNSEND,WA,983689720,US,3605097460,production,M416772,TRUE,12/30/2020 16:00,FALSE
WAWA1.MMZF,1/1/1900 00:00,1/5/2021 18:06,1768,,QUEEN ANNE CANNABIS CO,603336447,312 W REPUBLICAN ST,,SEATTLE,WA,981194009,US,2064201042,dispensary,R413479,FALSE,9/29/2018 17:00,TRUE
WAWA1.MMZG,1/1/1900 00:00,1/5/2021 18:07,1769,,SOUTH COLBY INVESTORS,603367808,111 NE RANCH DR STE C,STE C,TAHUYA,WA,985889773,US,3603402206,cultivator_production,J416268,TRUE,1/30/2021 16:00,FALSE
WAWA1.MMZH,1/1/1900 00:00,1/5/2021 18:06,1771,,THE HERBAL GARDENS,603358847,1105 RIVER ROAD,,PUYALLUP,WA,983710000,US,2533530740,dispensary,R414962,FALSE,12/30/2018 16:00,TRUE
WAWA1.MMZI,1/1/1900 00:00,7/12/2019 18:35,1772,,BUD KINGDOM                                  ,603362043,144 MAIN ST E STE A           ,STE A,PACKWOOD                ,WA,983610000,US,2068195758,cultivator_production,J416642,FALSE,2/27/2018 16:00,TRUE
WAWA1.MMZJ,1/1/1900 00:00,1/5/2021 18:07,1773,,OCEAN GROWN GARDENS,603354707,29122 CEDAR PONDS RD #A,,MONROE,WA,982729399,US,4257539868,cultivator_production,J413459,FALSE,12/30/2017 16:00,TRUE
WAWA1.MMZK,1/1/1900 00:00,1/5/2021 18:07,1774,,RANDOLPH AND MORTIMER,603359012,15505 WEBBER CANYON RD PEN B,,BENTON CITY,WA,983206508,US,2538203901,cultivator_production,J416984,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZL,1/1/1900 00:00,1/5/2021 18:06,1776,,CANNA WEST SEATTLE,603359598,5440 CALIFORNIA AVE SW,,SEATTLE,WA,981361513,US,2066969240,dispensary,R420666,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZM,1/1/1900 00:00,1/5/2021 18:06,1778,,DOCKSIDE CANNABIS,603569222,8401 AURORA AVE N STE E1,,SEATTLE,WA,981034332,US,2065564067,dispensary,R430807,TRUE,12/30/2020 16:00,FALSE
WAWA1.MMZN,1/1/1900 00:00,1/5/2021 18:06,1779,,GREENSIDE RECREATIONAL,603088405,9804 LAKE CITY WAY NE STE A,,SEATTLE,WA,981250000,US,2063803129,dispensary,R414298,FALSE,2/28/2020 16:00,TRUE
WAWA1.MMZO,1/1/1900 00:00,1/5/2021 18:06,1780,,AMERICAN MARY CANNABIS 21+,603147863,5300 17TH AVE NW STE A,STE A,SEATTLE,WA,981073815,US,3038295712,dispensary,R420292,TRUE,9/29/2021 17:00,FALSE
WAWA1.MMZP,1/1/1900 00:00,1/5/2021 18:06,1780,,"WASHINGTON O G, LLC",603147863,2114 WESTERN AVE STE B,,SEATTLE,WA,981210000,US,3038295712,dispensary,R431327,TRUE,9/29/2021 17:00,FALSE
WAWA1.MMZQ,1/1/1900 00:00,1/5/2021 18:06,1781,,WEED SNOBS,603271533,16810 415TH AVE SE STE D-1,BLDG D STE 1,GOLD BAR,WA,982510000,US,6825512090,cultivator_production,J412711,TRUE,1/30/2021 16:00,FALSE
WAWA1.MMZR,1/1/1900 00:00,1/5/2021 18:06,1782,,DELTA#NINE,603350555,7029 GUIDE MERIDIAN RD SUITE C,,LYNDEN,WA,982649669,US,3607529494,cultivator_production,J412747,TRUE,11/29/2021 16:00,FALSE
WAWA1.MMZS,1/1/1900 00:00,1/5/2021 18:06,1783,,DOCKSIDE CANNABIS,603569281,4601 LEARY WAY NW,,SEATTLE,WA,981074544,US,2068068742,dispensary,R424463,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZT,1/1/1900 00:00,1/5/2021 18:07,1783,,FAR WEST ENTERPRISE LLC,603354685,8401 AURORA AVE N STE F,,SEATTLE,WA,981034332,US,2062258044,production,M421619,TRUE,12/30/2021 16:00,FALSE
WAWA1.MMZU,1/1/1900 00:00,1/5/2021 18:07,1784,,"BRAND MANAGEMENT, INC",604190844,160 WESTFIELD CT STE A,UNIT 6,SHELTON,WA,985840000,US,5099994557,production,M428483,TRUE,11/29/2020 16:00,FALSE
WAWA1.MMZV,1/1/1900 00:00,1/5/2021 18:06,1786,,ALASKAN GREEN ACRES,600449039,5390 STATE RT 12 UNIT A,,MALONE,WA,985900000,US,3604911658,cultivator_production,J413658,TRUE,2/27/2021 16:00,FALSE
WAWA1.MMZW,1/1/1900 00:00,1/5/2021 18:06,1787,,BUD BARN,604337480,6725 MARTIN WAY E,,OLYMPIA,WA,985165541,US,3605150258,dispensary,R421335,TRUE,9/29/2021 17:00,FALSE
WAWA1.MMZX,1/1/1900 00:00,1/5/2021 18:06,1787,,BUD BARN,604337480,10619 VANCIL RD SE,STE A,YELM,WA,985979504,US,3609601220,dispensary,R428005,TRUE,9/29/2021 17:00,FALSE
WAWA1.MMZY,1/1/1900 00:00,1/5/2021 18:06,1787,,THC OF OLYMPIA,604350534,3203 MARTIN WAY E STE D,,OLYMPIA,WA,985064951,US,3605281719,dispensary,R421069,TRUE,11/29/2021 16:00,FALSE
WAWA1.MMZZ,1/1/1900 00:00,1/5/2021 18:06,1788,,UNCLE IKE'S,604598096,501 15TH AVE E,,SEATTLE,WA,981120000,US,2064203784,dispensary,R421141,TRUE,4/29/2021 17:00,FALSE
WAWA1.MM100,1/1/1900 00:00,1/5/2021 18:06,1790,,THE HIGH POINT,603356693,4429 COYLE RD,,QUILCENE,WA,983760000,US,3603010257,cultivator_production,J413625,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM101,1/1/1900 00:00,1/5/2021 18:06,1793,,FWEEDOM CANNABIS,603357518,21911 64TH AVE W   STE D,STE D,MOUNTLAKE TERRACE,WA,980430000,US,4259540640,dispensary,R415031,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM102,1/1/1900 00:00,1/5/2021 18:06,1793,,CANNAZONE,603354800,17903 STATE ROUTE 536,,MOUNT VERNON,WA,982733269,US,8602092288,dispensary,R422000,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM103,1/1/1900 00:00,1/5/2021 18:07,1794,,EMERALD PEAKS,603357857,11463 RAINIER AVE S   STE B,STE B,SEATTLE,WA,981780000,US,4197773257,production,M416198,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM104,1/1/1900 00:00,1/5/2021 18:07,1795,,VANCE CREEK LLC,604519979,180 WENZEL SLOUGH RD STE M2,UNIT A,ELMA,WA,985419115,US,2068528980,cultivator_production,J430483,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM105,1/1/1900 00:00,1/5/2021 18:07,1796,,ISLAND GRO,603542068,3157 A GOLDIE RD,,OAK HARBOR,WA,982772732,US,2066794781,cultivator_production,J416656,TRUE,9/29/2021 17:00,FALSE
WAWA1.MM106,1/1/1900 00:00,1/5/2021 18:06,1797,,A & J MANAGEMENT GROUP,603294569,234 DIVISION ST NW STE B,,OLYMPIA,WA,985024916,US,5055507710,dispensary,R421491,TRUE,4/29/2021 17:00,FALSE
WAWA1.MM107,1/1/1900 00:00,1/5/2021 18:06,1797,,GYPSY GREEN,603294569,1570 N NATIONAL AVE STE 105,,CHEHALIS,WA,985322215,US,5055507710,dispensary,R421900,TRUE,4/29/2021 17:00,FALSE
WAWA1.MM108,1/1/1900 00:00,7/12/2019 18:35,1798,,DANKY DOODLE                                 ,603434220,17440 MOON RD SW              ,STE A,ROCHESTER               ,WA,985799617,US,3602732333,cultivator_production,J417176,FALSE,9/29/2019 17:00,TRUE
WAWA1.MM109,1/1/1900 00:00,1/5/2021 18:06,1799,,GREENHAND,603219430,2424 N MONROE STREET,,SPOKANE,WA,992053349,US,2067357072,dispensary,R420898,TRUE,6/29/2021 17:00,FALSE
WAWA1.MM10A,1/1/1900 00:00,1/5/2021 18:06,1799,,GREEN ROOM OH INC.,604162796,1640 NE GOLDIE ST STE B,STE B,OAK HARBOR,WA,982774835,US,2065048629,dispensary,R422103,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM10B,1/1/1900 00:00,1/5/2021 18:06,1804,,DANK'S WONDER EMPORIUM,603350069,RETAIL TITLE CERTIFICATE,,CENTRALIA,WA,985313338,US,3234543767,dispensary,R412485,FALSE,3/30/2020 17:00,TRUE
WAWA1.MM10C,1/1/1900 00:00,1/5/2021 18:06,1804,,DANK'S WONDER EMPORIUM,603350069,203 KINWOOD ST SE,STE A,LACEY,WA,985031445,US,3609158468,dispensary,R430691,TRUE,3/30/2021 17:00,FALSE
WAWA1.MM10D,1/1/1900 00:00,1/5/2021 18:07,1805,,ROCK STAR FARMS,603515993,5016 E ELK-TO-HWY RD  STE A-1,STE A-1,ELK,WA,990098545,US,5095289351,cultivator_production,J416953,TRUE,6/29/2021 17:00,FALSE
WAWA1.MM10E,1/1/1900 00:00,1/5/2021 18:07,1806,,DYNAMIC PROCESSORS,603606267,624 SUNSET PARK DR,,SEDRO WOOLLEY,WA,982841578,US,3608560846,cultivator_production,J417163,TRUE,4/29/2021 17:00,FALSE
WAWA1.MM10F,1/1/1900 00:00,1/5/2021 18:07,1808,,BIOCHRON,603466612,10211 S SPOTTED ROAD,SUITE A,CHENEY,WA,990040000,US,5099798724,cultivator_production,J416641,TRUE,1/30/2022 16:00,FALSE
WAWA1.MM10G,1/1/1900 00:00,1/5/2021 18:06,1810,,SEATTLE TREES COLLECTIVE,603352327,10532 GREENWOOD AVE N,,SEATTLE,WA,981338721,US,2062574407,dispensary,R413519,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM10H,1/1/1900 00:00,1/5/2021 18:06,1811,,CANNDO,603327828,3716 E HOFF RD,,EVERSON,WA,982473737,US,3603033633,cultivator_production,J412430,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM10I,1/1/1900 00:00,1/5/2021 18:06,1812,,LUX POT SHOP,604408135,4465 FREMONT AVE N,,SEATTLE,WA,981037225,US,2067193162,dispensary,R420819,TRUE,3/30/2021 17:00,FALSE
WAWA1.MM10J,1/1/1900 00:00,1/5/2021 18:06,1814,,YAKIMA WEED CO,604162056,1606 FRUITVALE BLVD,,YAKIMA,WA,989021237,US,2066826644,dispensary,R353928,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM10K,1/1/1900 00:00,1/5/2021 18:06,1814,,"MOUNT BAKER RETAIL PARTNERS, LLC",603356892,12539 E MARGINAL WAY S STE C,,TUKWILA,WA,981682560,US,2068182083,dispensary,R422981,TRUE,12/30/2020 16:00,FALSE
WAWA1.MM10L,1/1/1900 00:00,1/5/2021 18:06,1814,,"MOUNT BAKER RETAIL PARTNERS, LLC",603356892,1209 HWY 281 SPUR SUITE K,,QUINCY,WA,988489510,US,4257530673,dispensary,R422361,TRUE,12/30/2020 16:00,FALSE
WAWA1.MM10M,1/1/1900 00:00,1/5/2021 18:06,1815,,THE HERBAL GARDENS,603326049,4803 CENTER STREET STE A,,TACOMA,WA,984092319,US,2532725265,dispensary,R423634,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM10N,1/1/1900 00:00,7/12/2019 18:33,1816,,THE GREEN DOOR SEATTLE                       ,603179343,828 RAINIER AVE S             ,,SEATTLE                 ,WA,981993245,US,2065510403,dispensary,R414425,TRUE,2/28/2020 16:00,FALSE
WAWA1.MM10O,1/1/1900 00:00,1/5/2021 18:06,1817,,THE GREENHOUSE GROUP LLC,603358312,RETAIL TITLE CERTIFICATE,STE C,RENTON,WA,980575321,US,2063952036,dispensary,R420407,FALSE,12/30/2018 16:00,TRUE
WAWA1.MM10P,1/1/1900 00:00,1/5/2021 18:06,1817,,THE GREENHOUSE,603358312,400 OLYMPIA AVE NE STE A1,STE B,RENTON,WA,980563900,US,7328016300,dispensary,R430622,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM10Q,1/1/1900 00:00,1/5/2021 18:07,1822,,PACIFIC COAST NORTHERN,603117016,28221 N NORTH RD,,DEER PARK,WA,990069363,US,2066798918,cultivator_production,J416340,TRUE,5/30/2021 17:00,FALSE
WAWA1.MM10R,1/1/1900 00:00,7/12/2019 18:34,1823,,MILLENNIUM GREEN                             ,603475329,1944 MILWAUKEE WAY            ,,TACOMA                  ,WA,981180000,US,2066608833,cultivator_production,J413916,TRUE,2/28/2020 16:00,FALSE
WAWA1.MM10S,1/1/1900 00:00,10/4/2018 03:12,wa add,,THE BAKEREE                                  ,603616112,10326 AURORA AVE N,,SEATTLE                 ,WA,981223044,US,0,dispensary,ROLD848,TRUE,5/30/2019 17:00,TRUE
WAWA1.MM10T,1/1/1900 00:00,1/5/2021 18:06,1824,,THE BAKEREE,603558252,74 S LUCILE ST  STE 102,,SEATTLE,WA,981342444,US,2066590574,dispensary,R421261,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM10U,1/1/1900 00:00,1/5/2021 18:06,1825,,HOMEGROWN NORTHWEST,603560253,3230 1ST AVE S,,SEATTLE,WA,981341818,US,2062255555,dispensary,R429000,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM10V,1/1/1900 00:00,1/5/2021 18:07,1829,,TITAN CULTIVATION,603336349,14362A STRATFORD RD,,MOSES LAKE,WA,988370000,US,5097601278,cultivator_production,J412102,FALSE,9/29/2019 17:00,TRUE
WAWA1.MM10W,1/1/1900 00:00,1/5/2021 18:07,1831,,PACPAP LLC,603355810,2310 W SUTTON RD STE Q,SUITE 2,OTHELLO,WA,993449009,US,2068514848,cultivator_production,J430786,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM10X,1/1/1900 00:00,1/5/2021 18:06,1832,,KARMA CANNABIS,603553753,131 RIVER RD   STE A,,SEQUIM,WA,983829804,US,3604606641,dispensary,R421168,TRUE,10/30/2021 17:00,FALSE
WAWA1.MM10Y,1/1/1900 00:00,1/5/2021 18:07,1833,,THC SERVICES,603356562,5310 COUNTRY LN,,LANGLEY,WA,982608208,US,8773372274,cultivator_production,J415860,TRUE,12/30/2020 16:00,FALSE
WAWA1.MM10Z,1/1/1900 00:00,1/5/2021 18:06,1834,,GREEN HARVEST CANNABIS COMPANY,603156475,95 US HWY 101 STE A,,HOQUIAM,WA,985500000,US,4256788162,cultivator_production,J413339,TRUE,10/30/2021 17:00,FALSE
WAWA1.MM110,1/1/1900 00:00,1/5/2021 18:06,1835,,THE REEF,604106653,1525 E OLIVE WAY STE B,,SEATTLE,WA,981222129,US,2067556345,dispensary,R426562,TRUE,3/30/2021 17:00,FALSE
WAWA1.MM111,1/1/1900 00:00,1/5/2021 18:06,1836,,THE JOINT,603587991,9574 OLD HWY 99 NORTH RD STE B,,BURLINGTON,WA,982336811,US,3607550755,dispensary,R420801,TRUE,2/27/2021 16:00,FALSE
WAWA1.MM112,1/1/1900 00:00,1/5/2021 18:06,1836,,STARBUDS,604033975,145 SAMISH WAY,,BELLINGHAM,WA,982256033,US,3606710111,dispensary,R429453,TRUE,9/29/2021 17:00,FALSE
WAWA1.MM113,1/1/1900 00:00,1/5/2021 18:06,1837,,MR. O.G.,604136662,9823 15TH AVE SW UNIT D1,UNIT D1,SEATTLE,WA,981062847,US,2066128710,dispensary,R417949,TRUE,6/29/2021 17:00,FALSE
WAWA1.MM114,1/1/1900 00:00,1/5/2021 18:06,1837,,ORIGINS CANNABIS,603562439,RETAIL TITLE CERTIFICATE,STE B,MONROE,WA,982721938,US,2535072167,dispensary,R421432,FALSE,11/29/2018 16:00,TRUE
WAWA1.MM115,1/1/1900 00:00,1/5/2021 18:06,1837,,ORIGINS CANNABIS,603562439,4800 40TH AVE SW STE B,STE B,SEATTLE,WA,981164506,US,2535072167,dispensary,R423402,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM116,1/1/1900 00:00,1/5/2021 18:06,1838,,NORTHWEST CANNABIS CONNECTION,603228404,11522 CANYON RD E,,PUYALLUP,WA,983734360,US,2532920444,dispensary,R423492,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM117,1/1/1900 00:00,1/5/2021 18:06,1839,,HAPPY TREES,603352016,407 E 1ST ST,,CLE ELUM,WA,989221255,US,2532262135,dispensary,R424273,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM118,1/1/1900 00:00,1/5/2021 18:07,1840,,THE DAB LAB,603351059,160 W WESTFIELD CT UNIT F,STE B-9,SHELTON,WA,985840000,US,2066319058,cultivator_production,J430394,TRUE,6/29/2021 17:00,FALSE
WAWA1.MM119,1/1/1900 00:00,1/5/2021 18:07,1842,,BUDDHA FARMS INC.,603357978,23930 OSO LOOP RD STE F,STE F,ARLINGTON,WA,982235399,US,2065499980,cultivator,G417349,TRUE,12/30/2020 16:00,FALSE
WAWA1.MM11A,1/1/1900 00:00,1/5/2021 18:06,1844,,VELA,603359368,1944 1ST AVE S #100,,SEATTLE,WA,981341406,US,2069728500,dispensary,R415534,FALSE,12/30/2019 16:00,TRUE
WAWA1.MM11B,1/1/1900 00:00,1/5/2021 18:06,1845,,WASHINGTON BUD COMPANY,603348037,28308 15TH AVE NE STE A,,ARLINGTON,WA,982239163,US,2069196755,cultivator_production,J412752,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM11C,1/1/1900 00:00,1/5/2021 18:06,1846,,GREENWORKS N.W.,601995789,315 N 105TH ST,,SEATTLE,WA,981330000,US,2064925132,dispensary,R413428,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM11D,1/1/1900 00:00,1/5/2021 18:06,1847,,SATORI FREMONT,603551275,316 N 36TH ST STE B,,SEATTLE,WA,981038953,US,5099947051,dispensary,R421708,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM11E,1/1/1900 00:00,1/5/2021 18:06,1849,,HERBAL LEGENDS,602945536,2118 JAMES ST,,BELLINGHAM,WA,982254140,US,3605941738,dispensary,R413702,FALSE,8/30/2018 17:00,TRUE
WAWA1.MM11F,1/1/1900 00:00,1/5/2021 18:06,1849,,HERBAL LEGENDS CANNABIS,602945536,7217 212TH ST SW,,EDMONDS,WA,980267735,US,3605941738,dispensary,R420477,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM11G,1/1/1900 00:00,1/5/2021 18:06,1849,,HERBAL LEGENDS CANNABIS,602945536,2714 HENSON RD STE B,,MOUNT VERNON,WA,982730000,US,3607783904,dispensary,R422978,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM11H,1/1/1900 00:00,1/5/2021 18:06,1850,,IGROW,603444787,16940 VIRCON DR SW #A,,ROCHESTER,WA,985798595,US,3602690103,cultivator_production,J412783,TRUE,1/30/2021 16:00,FALSE
WAWA1.MM11I,1/1/1900 00:00,1/5/2021 18:07,1851,,LAURITZEN MANUFACTURING,603425896,31612 160TH ST SE STE B,STE B,SULTAN,WA,982949711,US,4256988730,cultivator_production,J417221,TRUE,8/30/2021 17:00,FALSE
WAWA1.MM11J,1/1/1900 00:00,1/5/2021 18:06,1852,,CANNABIS PROVISIONS INC.,603237759,938 N 200TH ST STE C,,SHORELINE,WA,981333149,US,2066295235,dispensary,R425585,TRUE,9/29/2021 17:00,FALSE
WAWA1.MM11K,1/1/1900 00:00,1/5/2021 18:06,1854,,THE VAULT CANNABIS,603355398,1323 E PIONEER HWY,,STANWOOD,WA,982920000,US,4252488559,dispensary,R088920,TRUE,12/30/2021 16:00,FALSE
WAWA1.MM11L,1/1/1900 00:00,1/5/2021 18:06,1856,,YOGAS GREEN TIKI OF BELLINGHAM,604095193,RETAIL TITLE CERTIFICATE,STE 102,BATTLE GROUND,WA,986045227,US,3607101577,dispensary,R422443,FALSE,3/30/2020 17:00,TRUE
WAWA1.MM11M,1/1/1900 00:00,1/5/2021 18:06,1856,,GREEN TIKI CANNABIS,604096654,8208 NE STATE HIGHWAY 104,STE 101,KINGSTON,WA,983460000,US,3607101577,dispensary,R081400,TRUE,3/30/2021 17:00,FALSE
WAWA1.MM11N,1/1/1900 00:00,1/5/2021 18:06,1857,,KUSHMART SOUTH EVERETT,603553977,13220 HWY 99 S,,EVERETT,WA,982045424,US,4255820088,dispensary,R416102,TRUE,10/30/2021 17:00,FALSE
WAWA1.MM11O,1/1/1900 00:00,1/5/2021 18:06,1858,,GREEN LADY EVERETT,603564479,14221 LAKE RD,,LYNNWOOD,WA,980871710,US,5098697574,dispensary,R421667,TRUE,12/30/2021 16:00,FALSE
